,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA1,PCA2,PCA3,FICA1,FICA2,FICA3,TSVD1,TSVD2,TSVD3,GRP1,GRP2,GRP3,SRP1,SRP2,SRP3
66,1,0,1,0,0.5956921474426305,1,2,1,0,2,0,0,0,0,1,1,2,0.4698999411280476,0.6035966728990095,0,2,0.4236390506620399,-0.5227433732522729,1.1772349911004771,-0.013198731304389292,-0.004498507259120262,-0.003641106523611517,3.689878787104173,0.7352405161258361,0.6904777776873223,-1.5321330433895002,-4.047669205256165,-0.6756721970669052,-7.709426319184821,4.328229997441785,10.396456236900224
67,0,0,0,0,-0.05583367207785506,1,0,0,0,2,2,2,2,2,2,0,3,0.4798707231290442,0.0944435857335878,0,2,0.8520442269135684,0.29802475953928836,-2.4325452865210218,0.027901376714279152,0.003433865675355878,-0.0021889159849549974,5.184983844360348,1.5922825216711807,-0.04421363696225469,-3.2889859780476067,4.787859301939711,-1.375333138975008,7.045538451205092,1.7064146736067527,-3.1890026557029008
68,0,0,1,1,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,0,-1.4827115340671475,-0.5971286125296041,0,3,1.1543074984715167,2.5310151066526134,0.6207909932212223,-0.00045677792577681746,-0.014288617826942214,0.020572289505803844,4.399613820236018,0.10805503306227357,-3.6175225984624135,0.8917527168151789,0.1494234612303432,-1.1934766425138745,5.04468684332043,-0.24063906779214506,-0.8945097320593942
69,1,0,0,0,-0.9109613101984924,1,0,1,2,0,2,0,0,0,0,1,3,0.5014740841312035,-0.6163573485535856,0,0,-2.4539158831324603,0.036264190863953445,-0.5571331058619614,0.003091013237087743,0.013121899426984633,0.0038123986100318478,1.3782781176247234,4.278543515374733,0.16216514723828512,0.27249758830742765,-0.2150598827541536,-0.5502747644833259,-1.6183146131803208,-0.25386722702354736,2.393467648948935
70,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,0,3,-0.5221928679711283,-0.9864939595502232,0,0,-3.2466797246258854,0.5463431746802493,-0.05719663788661935,-0.0023056115785470657,0.013722765567542618,0.01023861661390952,0.23724478598741178,4.723083320488019,-0.6345989727809067,-1.5539381136931185,6.032836130822056,1.699635795042335,7.725192411654501,-1.0011756462329604,-9.051745584786953
71,0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,1,1,2,-1.4744025490663168,-0.5265938116149996,0,3,0.5855934137851136,2.1807558004708056,-0.4369326125454975,0.009602895324488867,-0.007154103542361908,0.017128322056933112,4.723622901469166,1.5899861317522734,-2.899443018201518,0.5651677809893498,1.1163169045640653,-0.1063977715032213,5.912612736298941,0.32397973528222623,-0.8273270106069621
72,1,1,1,1,1.2879383306831464,1,2,1,2,0,2,2,2,2,2,1,0,1.5567151792366918,2.1262873844742867,0,4,4.587391675885597,-0.7385190372699242,-0.13223436801423458,0.005628905670125848,-0.01876185988923304,-0.014467574854297633,7.94170168332747,-3.2746295135663908,1.030685279680634,-2.9457531801351817,-9.265897323107636,-5.316312699639127,-13.84987939164988,7.2422911168043145,16.333962839657488
73,1,0,1,1,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,1,0,-1.3464441800535252,-0.37914406660446986,0,4,2.4302300159002717,1.775069371012898,1.105953542334788,-0.00558242636854975,-0.01976858305280883,0.012521674148519816,6.071655429426689,-0.8536676860355121,-2.5550833739456915,0.8127896314909596,-3.9556707263301103,-1.349721409258379,-3.062160854277778,1.9285888062709986,6.350811959263784
74,0,0,0,1,-1.1960038562387048,1,0,0,2,0,0,2,0,2,0,1,0,-0.00869759491979612,-0.9298232759984896,0,0,-1.8694684586889254,0.1089182260083025,0.7489281213743979,-0.010173931554274642,0.00582847426994211,0.005182169902378755,0.8397588816958586,2.524260593438853,-0.22209795897989437,-2.4826955930717247,-2.9980760817567966,-0.4804835237379908,-2.613289377923217,0.3967190298922172,5.5284977772210055
75,0,1,0,0,0.9621754209229036,1,2,1,2,2,2,0,2,2,1,0,2,1.5201556452330371,1.702637046586569,0,3,2.953695342777631,-1.2777882938134786,-1.1809165041978038,0.013930494443426089,-0.006219830932317317,-0.017678879137899343,6.834584670530043,-1.0688088428404114,1.9919484818444984,-3.8978176964194073,-6.162790520861035,-4.605496280127761,-10.2802864821432,8.108956366751325,13.390485287874855
76,0,0,0,0,0.5549717837226001,1,0,0,0,0,0,0,0,2,1,0,1,-0.30283566394920003,0.1790632702111086,0,2,-0.12590430310365894,0.11393380739608078,0.997682319165713,-0.010714423070361046,-0.0030809983820928033,0.0025377587764317693,2.2226401818767654,0.443213451307088,-0.3171992932296607,-0.9661281876645104,0.0458279428367099,-1.3587548578846198,0.21330038791010758,2.1048716355897126,-0.48673805556295685
77,0,0,1,1,-0.9924020376385532,1,0,0,2,2,0,0,0,0,0,0,3,-0.33607160395252245,-0.7952221238306201,0,0,-2.6070077008770696,0.7881986976094031,0.10861481924917618,-0.002857373323117069,0.00954987117442459,0.01143215070457547,1.0355272842082244,4.234835163880388,-0.9777020597337907,-0.7983711762346434,-0.3117375932834878,0.9045729230980365,2.040496483556845,1.1152860501631323,2.7471071158393867
78,1,1,0,0,-0.0965540357978854,1,0,0,2,2,0,0,2,2,0,1,2,0.3319707901142591,-0.07594376746169122,0,2,0.10546836545482181,-0.4749605184302175,-0.6716268166729538,0.00647870123828638,0.003059200153555666,-0.0051652911571455455,3.930585140403259,1.6987064282708264,0.8460525159728872,-1.9598147291309642,-4.018796545465645,-1.9316576404567327,-7.590784389804908,5.345912831008781,10.176097021418615
79,0,0,1,1,0.5142514200025698,1,2,2,1,1,1,1,1,1,1,1,1,-1.2916048790480432,-0.4709828058234853,0,2,0.47382401952221964,1.0589942922695914,0.23627208113145715,4.725921902060877e-05,-0.005858825800947069,0.008593226650411628,4.316454897913743,1.3380757291667738,-1.4033023069993942,-0.620699921039413,-3.472803000046234,-1.102443152452302,-1.9764023528895538,1.5705258894688445,5.777761762370836
80,0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.4848561141295423,-0.9731155278274534,1,0,-2.870367600636034,-1.023065021737465,-0.21482035132961638,-0.0031473858065005,0.016767416518429255,-0.00410227573797635,0.5012115675226811,4.193474886265689,1.5755919053815213,-1.2112894215819847,-3.0160326922847065,1.0194072184412313,-4.176571344593113,1.292238214659804,6.251453962177707
81,0,0,1,1,-0.8702409464784621,0,1,0,2,0,0,0,2,2,0,0,2,-0.4723389579661446,-0.758530781383023,0,0,-1.8858223229416933,-0.4135460035184273,-0.7401355791145826,0.004896291127452968,0.012327992195041564,-0.001278912180572933,1.6032845825863586,3.3879448240773598,0.7589100878789017,-1.5125272672728003,-5.337071536864245,-0.3881514495019969,-6.554992776790036,2.272567194255278,6.748791436624379
82,0,0,1,0,-1.0331224013585834,1,0,1,0,0,2,0,0,0,0,1,0,0.34526516611558833,-0.7887536741692807,1,0,-2.232449063669701,-0.6909979855291715,1.293434856932635,-0.018032339105084623,0.007844719289027456,-0.0003266435767663371,0.17950022517361405,2.5440603748510284,0.834634377325386,0.5661899905010717,-5.171377019411788,0.3196149671171145,-8.100944991756919,-2.2131006202062524,9.028471291207163
83,0,0,0,0,0.3920903288424788,1,0,1,0,2,2,2,2,2,0,1,0,1.2974748472107769,0.9025803376209148,0,2,1.6104356545846579,-1.123796642914432,-0.692581498845062,0.007301424327413025,-0.002070521989180619,-0.013371376855789395,4.586986555328332,-0.6301762866170929,1.6222868911289727,-4.44606383905875,-1.1023921910078727,-1.894972163403133,-3.0649233915056664,3.9273882833606906,7.469376763800424
84,0,0,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,2,1,0,-1.4827115340671475,-0.5783855621457233,0,3,1.1252995077771435,2.266321169243904,0.6637393321959615,-0.0014630650587000996,-0.013581302724922386,0.018407207407939233,4.432053437705948,0.18030210629334967,-3.238832450504825,1.5051900638621387,-1.5803339911721994,-1.6177496481033862,0.9049919609179935,-2.5296336846353498,2.8838598354953247
85,1,0,0,0,-0.9516816739185228,1,2,1,0,2,0,0,2,2,0,1,1,1.1479131171958254,-0.602493231190715,0,0,-1.2421005359057087,-2.40265899743021,-0.3925827399850702,-0.0018678424799673376,0.01358018368442976,-0.01901173254325073,2.2678304988228404,2.6657665722110266,3.5358176420294276,-4.9381897458774615,-4.942908042569228,-0.29970763743104123,-11.503350124603337,6.900242981225038,12.598511936974239
86,0,0,1,0,0.10704778280226633,1,0,0,2,0,0,0,2,0,1,1,0,-0.08680205392760396,-0.02995816799216993,0,2,0.20184166162369155,0.3014870887139184,1.4838961474631844,-0.015212339379249568,-0.006741283937732834,0.004235574115549131,2.6014699968581083,0.12248296956764607,-0.6292086185665814,1.6099821690721081,-7.285482750051472,-1.9871977805084915,-9.679521086552064,-2.079734415435562,11.33586301593048
87,0,0,1,1,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,-0.541451376878076,0,2,0.5407308147293398,2.312927171793922,0.4617612492454219,9.484041718982273e-05,-0.01032527208270921,0.019548164070498274,3.689127677593804,0.6366908732117262,-3.296443021358922,0.7277602202160973,-0.24792565101381606,-1.8733909917740583,4.199957357100655,-0.12640536807540803,-0.3161848881479634
88,0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678115,-0.5988064356499516,0,2,-0.11220161859220787,2.3588585983931645,-1.2816378435959899,0.018221674129876318,-0.0015687923473019258,0.01872956089958028,4.460623004852499,2.7709980746764296,-3.00728463667192,0.6557674051531002,1.9522470040193247,-1.0389620471345704,7.3213268803007265,-0.1394792245950971,-1.9970397516268286
89,1,0,1,0,-0.13727439951791576,0,1,0,0,0,0,0,2,0,0,0,3,-1.030702750021962,-0.5625345489824414,0,2,-1.2186901874348068,0.17365616588813992,0.033975134549514355,-0.001526541149097717,0.005049161632215119,0.0036483286523078897,2.32279802255626,2.7399594810071175,-0.13716821686784317,0.7300414327659938,-0.21148970567798508,1.3059375772643185,-1.434197520082994,0.1836060392945409,-1.1266257942788749
90,1,0,1,1,-0.0965540357978854,1,0,1,0,2,2,0,0,0,0,0,0,0.5745931521385129,0.12667545094026153,0,2,0.1607406539577611,0.023705343871131927,1.4424851674087742,-0.015344646352685648,-0.005658029255806329,0.0018648970566887326,2.670290796753729,0.2640883169642253,-0.21484807193500405,-1.0173038545747664,-0.3738607868009019,0.2064437297370997,-0.49494909489445216,4.041682705832272,4.072189702280959
91,1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,0,2,0.3303089931140931,-0.9751686534878784,0,0,-2.9036702878254084,0.037131604354641044,0.29978162471088166,-0.006717924223641319,0.012317153796494527,0.00575133949382222,0.3031942418282484,4.07148730045768,0.010942935655485698,-2.522250260069813,3.0071702457247342,0.5903024118333657,2.8379549380763818,1.7225404045384527,-3.6871496948733515
92,1,0,1,1,1.369379058123207,1,2,0,2,0,2,2,2,2,2,1,3,0.6394032351449919,1.5148753934476924,0,4,3.6307101778919137,0.07722034061236532,-1.6489258185059232,0.022408035457281664,-0.011450459029196537,-0.007844264957906027,8.209989996368245,-1.0138754141668127,0.19011684055333988,-1.8760925001097755,-3.6358509042164897,-2.780800693361945,-4.9293611541182765,4.491026990690296,7.283959812280128
93,0,0,0,0,1.3286586944031769,1,2,1,2,2,2,0,2,2,0,1,1,1.5384354122348645,2.1298196436750185,0,4,3.844764833969412,-1.6005579885703896,-0.32585905529600545,0.005159893853677014,-0.012341241016405548,-0.020843222631010697,7.295700541020581,-2.444166770918811,2.300969942947433,-3.659975458258358,-7.489761467105766,-3.312250784383103,-12.56726077203393,6.903185014654825,16.627331658803094
94,1,0,0,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,0,1.2010906212011416,2.285261125127203,0,4,4.376585408150889,-1.3728785453808565,0.205229935815238,0.0005175859376715903,-0.017199479974012367,-0.019098112280695526,7.334203507702578,-3.4739282119139756,1.8575595531370832,-2.7472432201025287,-5.916617046893814,-5.047178570884411,-11.468232263740324,7.418381531284087,13.976907231698846
95,0,0,0,0,-0.8295205827584317,1,2,1,2,0,0,0,0,0,0,1,2,0.4715617381282136,-0.5986960525499287,1,0,-2.2780228173968027,-0.9301426245441731,0.9346509295603992,-0.014665983557449155,0.009911371250335171,-0.0027846522126916515,1.0470346356400486,3.486424634917747,1.3379188977704761,-0.8165155932330526,-8.164752300875579,0.012411285631506246,-12.567788585308978,-0.017996077896279994,13.348278639459252
96,1,0,1,1,1.5729808767233588,1,2,0,2,2,0,2,0,0,1,1,1,0.06940686408801149,1.0885537845394213,0,4,2.9479973118208966,0.9468717828806831,1.898067569410162,-0.015094100352538282,-0.02258088646857426,0.005577834332783735,6.084241225142407,-1.9225075618155298,-1.5181738508274758,-0.7691131379718305,-5.580040080584492,-1.2113295558411015,-6.450263105660479,3.2409488870877987,11.937706930193524
97,1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4527991880641573,-0.9578826600242992,1,0,-2.7960149127353744,1.1295868845990042,-1.5737184404057878,0.015746018896678975,0.01515645210033278,0.012427832772897609,1.751546844451237,5.405433503089049,-1.2003785086196057,-0.865794580938749,3.6963756998625237,0.7756295224733384,5.298076173743007,-0.34424158179401854,-5.720582677179824
98,1,0,0,0,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,0,-1.4544609850643233,-0.5192864503934866,0,3,1.10797135374786,2.388776077757432,0.6381963026528102,-0.0009669286334705454,-0.013744652809283756,0.01945233113371305,4.313191625945967,0.11086861405793837,-3.421644002779492,1.2140612059015508,1.6998368164812938,-1.9291273384402754,4.228031296750506,-0.5739476792931815,-3.000099370697157
99,0,1,1,0,-0.3001558543980372,1,0,1,0,2,2,0,2,2,0,1,2,1.1213243651931677,0.10208209625516948,1,2,0.3259485271035063,-1.4400583063207824,-1.4791979856814184,0.013622392724627265,0.0073702227642131815,-0.014919848318793871,4.351608087504326,1.6916802522514554,2.3014271259307666,-2.8547536414411883,-4.674519028456219,-0.47424937459498806,-8.430400958800922,4.918790479664649,12.181733608428583
100,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4810497370669808,-0.999232169292861,0,0,-2.822153587006403,1.2811201682003999,-1.5940284935087126,0.016224288454462173,0.014934939399968258,0.013747153119901845,1.6872311981009172,5.403113374442728,-1.4174936982344009,-1.4519898679448104,6.083594129589995,0.3563137422814442,8.809024379562812,0.2415327229560782,-9.063373086372554
101,0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.5059766920694733,-0.9995633185929296,0,0,-2.510675491773583,1.3497305396441615,-1.0162963843546478,0.010487073615867145,0.011363462740455889,0.014575816296579839,1.582253158365239,4.655159784087898,-1.6269676366099215,-1.6041234492443555,3.196844928439659,0.5920372334348981,7.670809286061148,0.45205252186586287,-5.108175475914273
102,1,0,0,0,0.22920887396235734,1,2,1,0,0,2,2,2,0,1,0,0,1.0049985751815391,0.5838380979949185,0,2,1.2997480917533069,-0.9143154690657337,0.5104736252561811,-0.00567014120443537,-0.005244767201768055,-0.009418673023834815,4.089130943906308,-0.5711848807676899,1.2100593981207257,-2.3574487671089477,-1.9502605400854254,-1.9895103168150368,-5.341957163971536,2.195589196571444,4.082178451533778
103,0,1,1,0,1.369379058123207,0,1,0,0,2,2,0,2,0,1,0,0,-0.6385186579827569,0.32847783440204537,0,4,2.546507448625681,0.5411303163778022,1.369579521618201,-0.010653850950389262,-0.017848283858671342,0.0020787745374018763,5.048953656715971,-2.0967528433016893,-0.9803667287306035,1.65818506102685,-5.38798965329933,-2.8441832032845573,-6.734574211211326,0.9841378607907578,9.315102211144065
104,1,0,1,0,1.4508197855632678,1,2,1,0,2,2,2,2,2,2,1,0,1.503537675231376,2.3527272758611724,1,4,4.700253693902473,-1.2611643367250371,-0.20774052690807518,0.0055847186483134635,-0.017611859386466276,-0.01925373106114586,8.013399859328302,-3.4347764579279256,1.771855963970799,-3.6285306335905436,-7.427391951386741,-3.25852118500443,-13.404583377218712,5.644934028285935,16.485441539483915
105,1,0,0,0,-1.1145631287986442,0,1,0,0,0,0,0,0,0,0,0,3,-1.3447823830533592,-0.9639095772855472,0,0,-3.4362583569491814,0.3013704137853258,0.55357982284805,-0.009605425461734802,0.013209877446397792,0.009284424364799418,-0.2124395473701824,4.625450896487512,-0.36352150749509965,0.42771156368784424,1.7658870549690053,0.6029994780891681,1.482284262121488,-0.7503902704515002,-4.2862105674074
106,0,0,1,1,1.6137012404433893,1,2,1,2,2,0,0,2,2,1,1,2,1.3091074262119398,2.2163820707129416,0,4,3.7514217106288354,-1.0134865871736467,-0.3572428785803389,0.006508473801766315,-0.013395851299437801,-0.015682121073024403,7.507647934309514,-2.0327970504077513,1.5198590331681436,-3.822563245628222,-8.4601062782684,-2.7399745526173493,-11.722446456524656,8.906390645403395,17.65127847805103
107,0,0,0,0,-0.015113308357824713,0,1,0,2,0,0,0,0,0,1,0,3,-1.150352134033923,-0.5985635928299012,0,2,-1.1032271694263287,1.4429903755395754,0.7840076146989364,-0.007060842506259913,-0.0014485774244218388,0.01535792112470032,2.2433281539686187,2.432791791391945,-2.023056813692125,1.8864385644297155,-1.6242634969442509,-0.5305964332536378,-0.2740991266004251,-2.6313343474610935,0.6537857700004543
108,1,0,0,0,0.4328106925625092,1,2,1,0,0,0,0,2,2,1,0,3,0.9833952141793793,0.72322987670378,0,2,0.5101481596093442,-1.5912660008925215,-1.1021149632643301,0.009496701174663148,0.005665242623830454,-0.016033775430166812,4.363654811706531,1.3345235762757284,2.4710824942294103,-3.938443243502855,-1.255882235898324,-1.0581513345721514,-5.293589971318731,7.432647603867666,3.1065125805523315
109,1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.4062320793500785,0,4,1.990428035767466,2.8726726380891465,0.2639909361709978,0.005077583936338303,-0.017880011576362282,0.021577283572278456,5.693450642688966,-0.2531807115271753,-4.021445343126015,1.5751850237419187,1.79316727117341,-0.7095959617147282,6.401907647762043,1.4370806447662183,-3.2085569684795248
110,1,0,1,0,0.9214550572028734,1,2,1,2,2,0,0,2,0,0,1,2,1.0631614701873533,1.3049929670642355,1,3,1.8163955922722292,-1.1029422224974275,0.44320120826574094,-0.004678155734467978,-0.006897939704891797,-0.012022557310175763,5.518450458366651,-0.21617861834972338,1.6046178917641256,-1.4425483421495495,-9.761994669194685,-0.5826307085459952,-16.41140157039097,4.655049287041416,19.121464916754817
111,0,0,0,0,0.7992939660427822,1,0,0,2,0,2,2,0,0,1,0,1,-0.22639300194155815,0.3351008204034167,0,3,1.231564295183358,1.6654896821827734,0.9552225966347428,-0.005631345016673956,-0.013423268465772567,0.01345495808251733,4.008349939961771,-0.46008820811604906,-2.4808497906337013,1.0658742280680649,0.6724177295773909,-1.743327744416921,3.197961917346268,-3.136454271952886,-1.2623335137120477
112,0,0,0,0,0.4328106925625092,1,0,1,0,2,2,0,2,0,0,1,2,0.893658176170409,0.7377121394267785,0,2,0.4790759550979408,-0.7767480879355034,-0.5662834123872661,0.005218262593845776,0.0017950833051602999,-0.008261609715943419,3.839543456725758,0.879187324331509,1.2009207084631845,-1.4889102497182218,-0.360883290580296,-1.5411382933317104,-1.5603182020590285,2.659243954384392,5.889844352285733
113,0,1,1,0,0.18848851024232705,1,2,1,0,0,0,0,0,0,0,1,2,0.3901336851200735,0.2582300295475004,1,2,-0.510850192014219,-1.1450614303083861,1.4272169342427854,-0.018242592179955733,0.0006656672025872128,-0.007028179328869639,2.5877039264380164,1.4658164756961083,1.541453507120862,-0.9809447466572608,-7.922296904532609,-0.09470196597245639,-12.536605856360955,3.002023939024082,12.88730032168449
